stable_viral_candidate_id	viral_candidate_branch	seq_name	context_original_contig_id	context_assembly_id	context_assembly_path	context_length	context_sequence_md5	context_basalt_match_method	context_basalt_status	context_basalt_bins	context_basalt_runs	context_basalt_assemblies	context_max_completeness	context_min_contamination	genomad_length	genomad_topology	genomad_coordinates	genomad_n_genes	genomad_genetic_code	genomad_virus_score	genomad_fdr	genomad_n_hallmarks	genomad_marker_enrichment	genomad_taxonomy	checkv_contig_length	checkv_provirus	checkv_proviral_length	checkv_gene_count	checkv_viral_genes	checkv_host_genes	checkv_checkv_quality	checkv_miuvig_quality	checkv_completeness	checkv_completeness_method	checkv_contamination	checkv_kmer_freq	checkv_warnings
DOGMAG_VIR000984	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_645|provirus_358423_417644	contig_645	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	1907090	98f7c70b2ab1d0f7b8a2e8e6d589c274		unbinned						59222	Provirus	358423-417644	92	11	0.9720	NA	18	88.5134	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	59222	Yes	55743	92	31	3	Medium-quality	Genome-fragment	85.16	AAI-based (high-confidence)	5.87	1.0	
DOGMAG_VIR000985	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_645|provirus_688558_749910	contig_645	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	1907090	98f7c70b2ab1d0f7b8a2e8e6d589c274		unbinned						61353	Provirus	688558-749910	98	11	0.9592	NA	16	73.0775	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	61353	No	NA	98	32	3	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000986	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_6464	contig_6464	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	61113	f430afdd1c271283d406de7f6bfaffba		unbinned						61113	No terminal repeats	NA	103	11	0.9796	NA	11	143.0776	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	61113	No	NA	103	43	0	High-quality	High-quality	99.53	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000987	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_6565|provirus_9744_44319	contig_6565	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	44353	0b541a0debaa4f6ef3d2cad3bff523ee		unbinned						34576	Provirus	9744-44319	70	11	0.9669	NA	11	43.6799	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	34576	No	NA	70	10	3	High-quality	High-quality	97.25	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000988	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_6589	contig_6589	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	39337	87cf9c9a1057488a98b682ea01f5b68d		unbinned						39337	No terminal repeats	NA	90	11	0.8684	NA	8	24.0131	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	39337	No	NA	90	19	0	Medium-quality	Genome-fragment	51.73	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000989	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_6715	contig_6715	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	23881	a0730b43ce7a813c5d8591ff19d827aa		unbinned						23881	No terminal repeats	NA	37	11	0.7273	NA	1	10.2235	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	23881	No	NA	37	3	0	Medium-quality	Genome-fragment	85.97	AAI-based (medium-confidence)	0.0	1.02	
DOGMAG_VIR000990	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_6771	contig_6771	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	21676	3781b6700a9f9d644d5b50408fa4b738		unbinned						21676	No terminal repeats	NA	41	11	0.9777	NA	2	20.3307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	21676	No	NA	41	14	0	Medium-quality	Genome-fragment	57.65	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000991	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_6791	contig_6791	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	30018	fd227a748fda9224014007d25e8ff8e0		unbinned						30018	No terminal repeats	NA	62	11	0.9760	NA	7	30.5690	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	30018	No	NA	62	16	0	Medium-quality	Genome-fragment	64.51	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR000992	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_6857	contig_6857	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	48583	be4c825ab92d50613d254409ba8d5db4		unbinned						48583	No terminal repeats	NA	60	11	0.9539	NA	2	33.1811	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	48583	No	NA	60	5	2	Medium-quality	Genome-fragment	59.74	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR000993	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_6899	contig_6899	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	8384	4a6c73ad5e4efcd0ece6cebbd15d01b1		unbinned						8384	No terminal repeats	NA	10	11	0.9795	NA	0	4.6529	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	8384	No	NA	10	1	0	Medium-quality	Genome-fragment	60.36	AAI-based (medium-confidence)	0.0	1.02	
DOGMAG_VIR000994	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_6973|provirus_284_35730	contig_6973	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	932422	f18296c5195667860ba4820724b46779		unbinned						35447	Provirus	284-35730	44	11	0.9426	NA	8	33.8178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	35447	No	NA	46	12	1	High-quality	High-quality	91.64	AAI-based (medium-confidence)	0.0	1.02	
DOGMAG_VIR000995	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_6995	contig_6995	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	6367	96c7a069bf230feaf8b4bd59b17d776f		unbinned						6367	No terminal repeats	NA	10	11	0.9688	NA	1	3.2681	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae	6367	No	NA	10	3	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000996	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_7209|provirus_72_50788	contig_7209	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	59661	4d0743163da71fc78b96822abe4a2f02		unbinned						50717	Provirus	72-50788	68	11	0.9342	NA	8	45.8290	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	50717	No	NA	68	8	4	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR000997	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_7528	contig_7528	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	29300	3fab850109bd39d533372b844bb4399d		unbinned						29300	No terminal repeats	NA	61	11	0.9706	NA	1	31.6039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	29300	No	NA	61	9	0	Medium-quality	Genome-fragment	78.69	AAI-based (high-confidence)	0.0	1.01	
DOGMAG_VIR000998	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_7533	contig_7533	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	42577	aedc4602b480c14553d83210fac0606e		unbinned						42577	No terminal repeats	NA	49	11	0.9759	NA	9	68.2297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	42577	Yes	39331	49	9	4	High-quality	High-quality	91.83	AAI-based (high-confidence)	7.62	1.0	
DOGMAG_VIR000999	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_7683	contig_7683	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	20330	88c336928c582f540e1f6a176fdb934e		unbinned						20330	No terminal repeats	NA	44	11	0.9792	NA	8	20.8026	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	20330	No	NA	44	10	0	Medium-quality	Genome-fragment	50.45	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001000	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_8067	contig_8067	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	49766	821cc3dcb680b8df1eeea26c973680a0		unbinned						49766	No terminal repeats	NA	79	11	0.9773	NA	5	24.1364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae	49766	No	NA	79	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.05	
DOGMAG_VIR001001	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_8124	contig_8124	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	23237	d2e025e283f1676bfd5d23ac2b6eca15		unbinned						23237	No terminal repeats	NA	45	11	0.9787	NA	8	25.8039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	23237	No	NA	45	11	0	Medium-quality	Genome-fragment	62.12	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001002	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_8300	contig_8300	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	27326	ca53a3763c56baa7f57df03e2a6dbfd9		unbinned						27326	No terminal repeats	NA	60	11	0.9607	NA	11	36.4424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	27326	No	NA	60	16	0	Medium-quality	Genome-fragment	63.44	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001003	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_835|provirus_444704_486467	contig_835	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	1195953	d0cb1154e4bbd74e81d12c06601885b1		unbinned						41764	Provirus	444704-486467	75	11	0.9789	NA	18	68.3300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	41764	No	NA	75	30	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001004	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_835|provirus_869253_904923	contig_835	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	1195953	d0cb1154e4bbd74e81d12c06601885b1		unbinned						35671	Provirus	869253-904923	72	11	0.9807	NA	13	51.3997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	35671	No	NA	72	21	1	High-quality	High-quality	96.2	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001005	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_8413	contig_8413	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	28119	c0db02b396344631b6ee879f296e901f		unbinned						28119	No terminal repeats	NA	42	11	0.9259	NA	2	18.3478	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	28119	No	NA	42	6	0	Medium-quality	Genome-fragment	59.04	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR001006	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_8635	contig_8635	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	25922	4393090adfb6a81688cf7524abfe711d		unbinned						25922	No terminal repeats	NA	47	11	0.9787	NA	11	33.1799	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	25922	No	NA	47	20	1	Medium-quality	Genome-fragment	57.16	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR001007	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_8637	contig_8637	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	27029	1c7872ae8ca154a8800ac090f3e1cd6f		unbinned						27029	No terminal repeats	NA	42	11	0.9765	NA	9	22.3636	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	27029	No	NA	42	17	1	Medium-quality	Genome-fragment	58.28	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR001008	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9179	contig_9179	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	261734	e5ad25248af9d501df165181254f4ef0		unbinned						261734	No terminal repeats	NA	325	11	0.9570	NA	4	67.6918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	261734	No	NA	325	34	7	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR001009	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9188	contig_9188	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	26452	8213942b7fdeaefff2894d6ca61a6f73		unbinned						26452	No terminal repeats	NA	43	11	0.9789	NA	16	43.9242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	26452	No	NA	43	21	0	Medium-quality	Genome-fragment	57.98	AAI-based (medium-confidence)	0.0	1.01	
DOGMAG_VIR001010	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9214	contig_9214	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	52224	fd4ef956cee06669b72f57dc426817b5		unbinned						52224	No terminal repeats	NA	61	11	0.8256	NA	1	17.1644	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	52224	No	NA	61	9	0	High-quality	High-quality	97.33	HMM-based (lower-bound)	0.0	1.08	
DOGMAG_VIR001011	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9260	contig_9260	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	27642	43b397c8914b31b3fe61b6712ddb16cd		unbinned						27642	No terminal repeats	NA	49	11	0.9784	NA	14	37.1481	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	27642	No	NA	49	11	0	Medium-quality	Genome-fragment	57.83	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR001012	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9263	contig_9263	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	27559	e22f76c68db3fcf5a10f46f10093a99d		unbinned						27559	No terminal repeats	NA	46	11	0.9617	NA	5	20.8953	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	27559	No	NA	46	13	0	Medium-quality	Genome-fragment	74.19	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR001013	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9316	contig_9316	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	45982	a3d355d1239f2466511383b464721ff7		unbinned						45982	No terminal repeats	NA	77	11	0.9798	NA	20	73.0020	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	45982	No	NA	77	16	1	High-quality	High-quality	98.24	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001014	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9329	contig_9329	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	62390	efb7ac48af09852e496defd49b1c3116		unbinned						62390	No terminal repeats	NA	121	11	0.9757	NA	19	82.1055	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	62390	No	NA	121	26	1	Medium-quality	Genome-fragment	80.21	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR001015	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9330	contig_9330	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	36513	93d5ca5417a4f8f26f9ad26c57b0ce25		unbinned						36513	No terminal repeats	NA	47	11	0.9764	NA	12	62.1562	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	36513	No	NA	47	9	0	Medium-quality	Genome-fragment	74.49	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR001016	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9336	contig_9336	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	195066	4c1d24e49ac211fc26ce7c057458722e		unbinned						195066	No terminal repeats	NA	331	11	0.9581	NA	41	183.1424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	195066	No	NA	331	87	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.02	
DOGMAG_VIR001017	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9342	contig_9342	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	82468	c6abba8f4e4a971e9840bca5c2191c6f		unbinned						82468	No terminal repeats	NA	111	11	0.9773	NA	5	61.7431	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	82468	No	NA	111	28	6	Medium-quality	Genome-fragment	59.77	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001018	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9345	contig_9345	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	35682	09eba888a211f0b484be65e6a4e2feb5		unbinned						35682	No terminal repeats	NA	57	11	0.9810	NA	9	51.9293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	35682	No	NA	57	21	0	Medium-quality	Genome-fragment	87.48	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR001019	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9354	contig_9354	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	40773	81337fe12c121e85be506f85de6d4e70		unbinned						40773	No terminal repeats	NA	72	11	0.9715	NA	15	48.7309	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	40773	No	NA	72	17	1	Medium-quality	Genome-fragment	86.75	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001020	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9356	contig_9356	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	40712	f3dc50b796f0e945d043fc082ca951fd		unbinned						40712	No terminal repeats	NA	55	11	0.9733	NA	4	32.1384	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	40712	Yes	36799	55	3	2	Medium-quality	Genome-fragment	88.47	AAI-based (medium-confidence)	9.61	1.01	
DOGMAG_VIR001021	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9361	contig_9361	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	134850	c2042e8ecd3c68e4686373ecf4390a03		unbinned						134850	No terminal repeats	NA	190	11	0.9766	NA	9	117.5613	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	134850	No	NA	190	40	3	High-quality	High-quality	98.53	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001022	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9371	contig_9371	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	294183	faaafbb77e79948042a27bdde547ba9b		unbinned						294183	No terminal repeats	NA	350	11	0.9763	NA	5	29.8645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	294183	No	NA	350	14	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR001023	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_9373	contig_9373	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	185056	505f3cdf9422f3164fa81698aa410865		unbinned						185056	No terminal repeats	NA	250	11	0.9809	NA	8	141.7098	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	185056	No	NA	250	31	7	High-quality	High-quality	98.75	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001024	unbinned/free-virus	lr_flye_meta_dogfirst_matyi__contig_956|provirus_85043_185182	contig_956	lr_flye_meta_dogfirst_matyi	assemblies/lr_flye_meta_dogfirst_matyi.fasta	375175	2f7c92cc30bc40b88e76dbc23f2d2dc1		unbinned						100140	Provirus	85043-185182	111	11	0.9093	NA	7	16.1681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	100140	No	NA	111	13	12	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR001025	unbinned/free-virus	lr_flye_meta_dogfirst_perec__contig_1235	contig_1235	lr_flye_meta_dogfirst_perec	assemblies/lr_flye_meta_dogfirst_perec.fasta	35770	0b613ea8a1eca53d489432d8ca9cc4e2		unbinned						35770	No terminal repeats	NA	64	11	0.9743	NA	11	29.7239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	35770	No	NA	64	9	0	Medium-quality	Genome-fragment	73.8	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001026	unbinned/free-virus	lr_flye_meta_dogfirst_perec__contig_1433	contig_1433	lr_flye_meta_dogfirst_perec	assemblies/lr_flye_meta_dogfirst_perec.fasta	98382	a6a55cd54e25a1e64fdd6dc2bd718841		unbinned						98382	No terminal repeats	NA	196	11	0.9790	NA	6	72.3568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	98382	No	NA	196	26	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001027	unbinned/free-virus	lr_flye_meta_dogfirst_perec__contig_1494|provirus_14415_69637	contig_1494	lr_flye_meta_dogfirst_perec	assemblies/lr_flye_meta_dogfirst_perec.fasta	81114	aed43bbcf9537790297114f1e0b73e6c		unbinned						55223	Provirus	14415-69637	112	11	0.9529	NA	10	50.3695	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	55223	No	NA	112	29	0	Medium-quality	Genome-fragment	73.53	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR001028	unbinned/free-virus	lr_flye_meta_dogfirst_perec__contig_1560	contig_1560	lr_flye_meta_dogfirst_perec	assemblies/lr_flye_meta_dogfirst_perec.fasta	33241	1b6d3af21013261269c2bc1cbd5435b5		unbinned						33241	No terminal repeats	NA	73	11	0.9723	NA	7	22.4686	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	33241	No	NA	73	14	0	Medium-quality	Genome-fragment	51.99	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR001029	unbinned/free-virus	lr_flye_meta_dogfirst_perec__contig_1567	contig_1567	lr_flye_meta_dogfirst_perec	assemblies/lr_flye_meta_dogfirst_perec.fasta	39531	537a35cda9bf9f28a4ae91b392ed345c		unbinned						39531	No terminal repeats	NA	80	11	0.9608	NA	7	44.4089	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	39531	No	NA	80	2	2	High-quality	High-quality	92.3	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR001030	unbinned/free-virus	lr_flye_meta_dogfirst_perec__contig_1568	contig_1568	lr_flye_meta_dogfirst_perec	assemblies/lr_flye_meta_dogfirst_perec.fasta	36679	2054a004b80b7b7f8e35ae501424b4f2		unbinned						36679	No terminal repeats	NA	59	11	0.9472	NA	8	50.1448	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	36679	No	NA	59	1	5	Medium-quality	Genome-fragment	85.64	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001031	unbinned/free-virus	lr_flye_meta_dogfirst_perec__contig_1587|provirus_42134_191428	contig_1587	lr_flye_meta_dogfirst_perec	assemblies/lr_flye_meta_dogfirst_perec.fasta	191517	22fdaae5f220fe6cfb3004d66dbd545c		unbinned						149295	Provirus	42134-191428	317	11	0.9701	NA	12	107.4297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	149295	No	NA	302	30	1	Medium-quality	Genome-fragment	84.29	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR001032	unbinned/free-virus	lr_flye_meta_dogfirst_perec__contig_1891	contig_1891	lr_flye_meta_dogfirst_perec	assemblies/lr_flye_meta_dogfirst_perec.fasta	79126	c96c81b6f5c773133efc719d7c98052d		unbinned						79126	No terminal repeats	NA	163	11	0.9709	NA	3	97.7759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	79126	No	NA	163	17	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR001033	unbinned/free-virus	lr_flye_meta_dogfirst_perec__contig_1920	contig_1920	lr_flye_meta_dogfirst_perec	assemblies/lr_flye_meta_dogfirst_perec.fasta	39023	32ad586f72a62cd52676e39a31ec860e		unbinned						39023	No terminal repeats	NA	78	11	0.9771	NA	4	18.8905	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	39023	No	NA	78	24	0	Medium-quality	Genome-fragment	57.7	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR001034	unbinned/free-virus	lr_flye_meta_dogfirst_perec__contig_2003	contig_2003	lr_flye_meta_dogfirst_perec	assemblies/lr_flye_meta_dogfirst_perec.fasta	35280	1fa36e73cde1116b191caf884c792a64		unbinned						35280	No terminal repeats	NA	66	11	0.9604	NA	13	49.6132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	35280	No	NA	66	3	0	Medium-quality	Genome-fragment	81.66	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR001035	unbinned/free-virus	lr_flye_meta_dogfirst_perec__contig_2207	contig_2207	lr_flye_meta_dogfirst_perec	assemblies/lr_flye_meta_dogfirst_perec.fasta	61896	5551ca5ddc6e0c3532582a7c29778da4		unbinned						61896	No terminal repeats	NA	110	11	0.9727	NA	5	35.9880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	61896	No	NA	110	9	1	Medium-quality	Genome-fragment	73.27	HMM-based (lower-bound)	0.0	1.0	
